Symbol,MeanLogReturn,StdLogReturn,MinLogReturn,MaxLogReturn
MEMI,0.0,0.0,0.0,0.0
MEMS,-0.00021862398324069498,0.006164952695535239,-0.009935982483617396,0.007903915526028885
MEMX,-0.00023732071397219981,0.008445524101934247,-0.017172722534990206,0.015448329254717294
MENB,0.0,0.0,0.0,0.0
MENEF,-0.007027968499697982,0.045937602241684035,-0.10074158096023575,0.06280089344051615
MENI,,,,
MENXF,0.005016322467803737,0.6511948417375445,-2.2072748962565827,1.3862943611198906
MEOAF,0.0,0.0,0.0,0.0
MEOBF,0.0,0.0,0.0,0.0
MEOH,-0.0019871902841385523,0.014719717340908286,-0.023132724947880233,0.0277888278643584
MEPDF,0.01232418911378641,0.06351797219917572,-0.037627560135387116,0.2721973838951509
MEPW,0.0,0.0,0.0,0.0
MEQYF,0.0,0.0,0.0,0.0
MER.PRK,,,,
MERC,-0.004301223053557805,0.03266828597265296,-0.06942848869511364,0.09592018432263064
MERG,0.0,0.0,0.0,0.0
MERR,0.0,0.0,0.0,0.0
MERVF,0.0,0.0,0.0,0.0
MESA,-0.00275621038363867,0.13274551944145827,-0.17693071335564697,0.4054651081081644
MESO,-0.008725909006745552,0.04177642019966081,-0.07484788129389802,0.11000085622873218
MET,0.002636700999210525,0.008695844734414506,-0.011944365692872152,0.02096697798913417
MET.PRA,,,,
MET.PRE,,,,
MET.PRF,,,,
META,0.007596733199260637,0.012534476150188613,-0.018950628316368023,0.03583295481807649
METC,0.004242623230728202,0.053378649156026844,-0.1364230402376608,0.09758880891806643
METCB,-0.0008551548923951607,0.02106711129166026,-0.03907047810671085,0.06198732115871362
METCL,-0.0007202877949340741,0.004796159644328204,-0.019129990254914214,0.0038759886017423074
METD,,,,
METOF,-0.003724685343483329,0.044294050751953945,-0.11122561204341141,0.11155253526777124
METU,,,,
METV,0.001806277875362598,0.011306022503470466,-0.01545089536079959,0.02340342971168893
METXF,,,,
MEXGF,-0.00046928525698290024,0.06136349995047488,-0.11957036167450849,0.19574456593903766
MEXX,-0.0018849647857638995,0.04704729244515364,-0.09407381355196695,0.07358743044879024
MEYYY,0.0,0.0,0.0,0.0
MFA,0.0007893727504297773,0.011933093534746489,-0.018843091256821598,0.030090778852251334
MFA.PRB,,,,
MFA.PRC,,,,
MFAN,-0.0013899895611910538,0.0006871902867337974,-0.001985279116250519,-0.0003981775323656876
MFAO,,,,
MFBI,,,,
MFBP,-0.001009402729712038,0.015381266033161551,-0.025659754608273834,0.0436036613904019
MFC,0.0009319782232844878,0.008838097173391561,-0.016574905171913734,0.016334242640021767
MFCO,-0.0066470377659553475,0.05559919576633395,-0.2231435513142097,0.0800426312573253
MFCSF,0.004422905522815387,0.015067330511221654,-0.013463203109984138,0.05508640539691698
MFDB,0.02806834131771859,0.05779804286888052,0.0,0.22314355131420976
MFDX,0.0003632297408649239,0.006026831777612078,-0.014518059549815688,0.009677888290977337
MFEM,-0.0009909346730864962,0.008423747411841855,-0.01890417489371325,0.012510336638881209
MFG,0.0029912326758674357,0.017581943990589148,-0.03677921676731999,0.04173069866361808
MFGCF,-0.00042502138060997093,0.01734326736237458,-0.03622021509120042,0.03655762272335273
MFGGF,,,,
MFGHF,-0.0008711647417260317,0.006587252218359991,-0.026421135713414583,0.00986900562061998
MFGHY,,,,
MFGI,1.9173259471322607e-18,0.005460553082653931,-0.008368281726796628,0.010362787035546658
MFH,-0.0055219968568314005,0.10633849473875735,-0.2043106215853702,0.2599575506186855
MFI,,,,
MFIC,0.002395350265418416,0.007841677368071804,-0.015212176053870922,0.019118176193243103
MFICL,,,,
MFIN,-0.00042660034456807277,0.01234453918342031,-0.024516015589571772,0.020141648953094157
MFLPF,,,,
MFLTY,0.01833193368006746,0.3936119429987065,-1.0530018549274052,0.670390268599481
MFLX,0.0002175494435243879,0.006459514919945528,-0.011340051857763848,0.008343391619411273
MFM,0.00030277330611420283,0.008553332569561948,-0.01547418159630223,0.01919452034110026
MFMLF,-0.016323942703721138,0.0774848287412274,-0.21484473156637673,0.10707888834828382
MFON,7.304098846218135e-19,0.024127937966502574,-0.05556988107220008,0.05406716898550044
MFRVF,0.0,0.0,0.0,0.0
MFUL,0.00010319766368791193,0.002106778188000298,-0.004336318827016394,0.003302161050739673
MFUS,0.0019983768468030023,0.0059184772796732005,-0.008344506749073537,0.014371812345543864
MFUT,,,,
MG,0.003967506769325112,0.022968211513834057,-0.030382113798232066,0.056797576357792326
MGA,-0.00198427987719373,0.019500417350036884,-0.060054533335000146,0.022762357845305402
MGAAF,0.0,0.0,0.0,0.0
MGAFF,0.014225807682432727,0.04341732804664647,-0.054067168985500305,0.1451820450837306
MGAG,0.0,0.0,0.0,0.0
MGAM,-0.014175418518189353,0.05390281174263146,-0.15593485839657414,0.06800470505220603
MGAWF,0.0,0.0,0.0,0.0
MGAWY,0.0011254515422033705,0.04115005207123442,-0.09691783816044376,0.06702433596909532
MGC,0.0024072894324778577,0.00586245678570152,-0.006742499212600859,0.014770939817922156
MGCUF,,,,
MGCV,0.0,0.0,0.0,0.0
MGDDF,-0.0016424967869268332,0.016360067238885983,-0.04125824522975715,0.04114830597446374
MGDDY,-0.003303937609579001,0.011711250016661276,-0.02697433607282143,0.020017848199934317
MGEE,-0.0052744039296862034,0.009861728173333154,-0.02510841040983644,0.009601885003151012
MGF,1.0956148269327203e-17,0.008017979985559413,-0.01257876994641129,0.018692114962761144
MGFCF,,,,
MGFRF,0.0,0.0,0.0,0.0
MGFX,,,,
MGHCF,5.843279076974508e-18,0.07438119618903763,-0.22314358856711283,0.22314358856711294
MGHL,0.0,0.0,0.0,0.0
MGHTF,0.003008334717816285,0.013113027023306134,0.0,0.05715835963850941
MGIC,0.0010568985572738082,0.025509576326596284,-0.05511299673670634,0.0614802824348823
MGIDF,-0.028368235713596864,0.2736358882787985,-1.049822071280245,0.5108255927219046
MGIH,-0.007903920416404756,0.023512342013337652,-0.054067168985500305,0.02531788440050099
MGIMF,0.0,0.0,0.0,0.0
MGK,0.003418564031885806,0.008121305962663387,-0.007835786995012242,0.020726350988369655
MGLD,-0.0017092961218023786,0.04617387341268808,-0.0924945787684945,0.12576937946836786
MGLG,0.0,0.0,0.0,0.0
MGLI,0.0,0.0,0.0,0.0
MGLLF,0.002261370118965053,0.009857083822511215,0.0,0.042966032260336004
MGLO,,,,
MGLUY,0.0015740563735270757,0.004824295636247774,0.0,0.018018488730808087
MGM,-0.002149490062646644,0.01686063583272717,-0.028724892115381692,0.029117917421790058
MGMA,,,,
MGMLF,-0.01877236603065361,0.05527609494573594,-0.1053604908225583,0.0851577424508191
MGMNF,-0.01771154564809819,0.046353825738757806,-0.1160722340605992,0.05867004518457582
MGMT,-0.0004592528086542585,0.00802302287759385,-0.018942906221136407,0.015147346762404618
MGNI,0.0007948844870968577,0.026079468742985355,-0.04470013722722553,0.052528541342331356
MGNR,,,,
MGNT,0.0,0.0,0.0,0.0
MGNX,0.016770120448153052,0.041589159067344755,-0.05202120139143024,0.11000089521432849
MGOL,-0.005360941789404866,0.1283326255270778,-0.299405513498233,0.25692761069326786
MGOM,0.0,0.0,0.0,0.0
MGON,0.03481044412806043,0.12686960484320292,-0.18232158783804064,0.4446858164854324
MGOV,-0.000335812745609354,0.00373948448878702,-0.008537586532763979,0.005024947331751152
MGPHF,-0.01389896173471456,0.05594968312975682,-0.21168584626051146,0.0446645060997175
MGPI,-0.0053543004016973535,0.019190710699484595,-0.03632611922880361,0.026600653306033926
MGPPF,-0.004281349378481165,0.018661969282790073,-0.08134563819114214,0.0
MGPRF,0.0,0.0,0.0,0.0
MGPUF,,,,
MGR,0.00244736727901361,0.009210148703187846,-0.01322767227878086,0.020681540619156374
MGRB,0.001408010424621226,0.010708301556441702,-0.014223447263427088,0.02662564003717226
MGRC,0.004327727769149626,0.026171348303733688,-0.013451910953582088,0.10199916795512153
MGRD,0.0016570880418779576,0.009662085547666064,-0.016029950187053048,0.019826418945887322
MGRE,,,,
MGRM,-0.005398886623381062,0.04903598223769572,-0.07429797334803931,0.10536056798563406
MGRO,,,,
MGROF,0.00462022415881966,0.03507707073851783,-0.051542740245548405,0.10742025886218436
MGRUF,0.0005568825048861949,0.0029469874251127743,-0.0019980025421957033,0.012578770135033408
MGRX,0.01138016568704311,0.06308335423464835,-0.0827423718079644,0.11922500708622784
MGSD,,,,
MGTC,0.0,0.0,0.0,0.0
MGTI,-0.016623840318380892,0.17579292880295533,-0.3074847353573533,0.3930426096679993
MGTKF,,,,
MGTX,-0.007886307263431888,0.042071099868168746,-0.08938575793967733,0.07399129384413732
MGUFF,0.0,0.0,0.0,0.0
MGUY,-0.007733183799834116,0.10214501183376723,-0.16941812590706576,0.19827544418258156
MGV,0.0009427076209337739,0.004603229379194119,-0.006040619162913503,0.009336491367846656
MGWFF,-0.018331933680067462,0.14003659372676755,-0.5108255927219046,0.28768207245178085
MGX,,,,
MGXMF,0.0,0.0,0.0,0.0
MGY,-0.00027009650842627954,0.016714984888484295,-0.039404730446294826,0.029635333769828832
MGYOY,1.7529837230923523e-17,0.02627889237629757,-0.03922067647349926,0.04890951429854715
MGYR,0.001469736788298046,0.016158933263483714,-0.02758801266135205,0.02951596205154289
MGYTF,,,,
MHCUF,0.0016598704374243144,0.012271394548320236,-0.01257394686929955,0.03239408258710711
MHD,-0.000665952954468377,0.006125385850960815,-0.011078094799512698,0.013617218705025233
MHEYF,,,,
MHF,0.0006467896148448901,0.005461871706800913,-0.0062208541084687865,0.01851903005057514
MHGI,,,,
MHGU,-0.0016118636926495497,0.00761822537917922,-0.024461340226564276,0.011375573494108405
MHGUP,0.0,0.0,0.0,0.0
MHGVY,0.0012349877492781856,0.01859793290879166,-0.038487473813906076,0.03716276461511987
MHH,0.0038543277345895635,0.024446671039994518,-0.04214945818615237,0.04201313896993779
MHHC,-0.0441752476071262,0.14045802579221256,-0.5798185484713743,0.0
MHI,-0.0009164151398090658,0.00650930610990693,-0.01299493872812244,0.009467517523033337
MHIFF,0.0,0.0,0.0,0.0
MHIVF,-0.010444786707708903,0.048189413304163986,-0.1782482595916907,0.08167801485113854
MHK,-0.0008110892794474066,0.019220828624700082,-0.04219624570777634,0.030991269785273133
MHLA,-0.001962441574414059,0.012382033697399965,-0.03264840195896223,0.01855336062174029
MHLD,-0.014014103365957039,0.04036802346851709,-0.07966743888171145,0.07020426234687847
MHN,-0.00014902637097229663,0.005300122323922517,-0.010441538808836602,0.009469713601089984
MHNC,-0.0016727849537967396,0.01897102694935234,-0.03583444457428574,0.025236304140624964
MHO,0.00043418242307359214,0.02338574732622767,-0.05751105757429153,0.03564854759790035
MHPC,-0.0015256584294571142,0.009369979605398806,-0.028987510159685204,0.01980260859668314
MHPSY,0.0,0.0,0.0,0.0
MHRE,0.01590951681427123,0.09494064818378223,-0.13976196667053048,0.24512250302441466
MHSDF,0.003100624480787498,0.03861715273906957,-0.06892148470050627,0.1232981990834202
MHSMF,,,,
MHTCF,,,,
MHTUF,,,,
MHTX,0.002897882679329914,0.1946710484898481,-0.4744579722036666,0.49102296846926274
MHTZF,0.011744401267041326,0.24300560342466204,-0.6097655463132164,0.8329091703870016
MHUA,-0.015644818058832367,0.05245209000146525,-0.10650670114412127,0.11179136161741272
MHUBF,-0.015595864479173561,0.114519278963407,-0.24171209120611087,0.221821651663881
MHVIY,,,,
MHVYF,0.00731517854663662,0.017236829685566453,-0.03432426887290255,0.05098000452950765
MHYR,0.0,0.0,0.0,0.0
MI,-0.0025001218064007896,0.03300262576188544,-0.06385141040339531,0.05542982577037675
MIAPF,,,,
MICFF,,,,
MICLF,0.0,0.0,0.0,0.0
MICRD,-0.0288587478868575,0.12664265401663893,-0.3215835912421416,0.2503561500142497
MID,0.001711833890011539,0.01056441794536874,-0.02431267815717365,0.022187647178351914
MIDD,-9.786010321231977e-05,0.017278173157117105,-0.037645144257280876,0.025817578942793226
MIDE,0.00015175798287540395,0.008119617939702102,-0.021452040698458144,0.012902450394538235
MIDLF,-0.003900421741630441,0.03922717354370414,-0.07410801309097856,0.10536051565782635
MIDU,-9.597499429508217e-05,0.026298173197195285,-0.07199047677150562,0.03852604199212313
MIELF,0.0023081140634272144,0.0208766218988339,-0.03268754836985976,0.049630721147104935
MIELY,0.0029308386922512184,0.014061037387599895,-0.0250742845498363,0.025776410395008043
MIESF,0.0,0.0,0.0,0.0
MIESY,0.0,0.0,0.0,0.0
MIFF,5.112869192352694e-18,0.013394582965374546,-0.03752870090288272,0.03498519071844595
MIFTF,,,,
MIG,0.00017547372112324162,0.0032713802212390197,-0.007317455725321615,0.005425170756496296
MIGI,-0.01360061670469105,0.08795984473670508,-0.16616613150643433,0.17985550586456955
MIHDF,0.0,0.0,0.0,0.0
MIHL,0.0,0.0,0.0,0.0
MIKAF,,,,
MIKP,-2.6294755846385285e-17,0.2141351628545826,-0.4054651808677398,0.40546518086773964
MILC,0.0,0.0,0.0,0.0
MILFF,-0.006749246477923313,0.045643924897288135,-0.12616215121602195,0.12429771060631196
MILGF,,,,
MILIF,0.0,0.0,0.0,0.0
MILN,0.0018089270782548957,0.00912767330837932,-0.01676334080875949,0.018556728733813307
MIMTF,0.0,0.0,0.0,0.0
MIN,0.0009517714884201091,0.008666104122062127,-0.01795378670878464,0.018083658279982127
MINBY,-0.0015145716811762351,0.03809568254659873,-0.04485923461845885,0.02665477254959243
MIND,-0.00403118136030505,0.03099316408579127,-0.07157020035384509,0.06132822807820156
MINM,0.015279483809889659,0.20530425209675687,-0.3150810791840631,0.7499806014014266
MINN,-0.0005737481779034589,0.001655537934332813,-0.004465306981145492,0.0019988935772852915
MINO,-5.791876503046981e-05,0.0021474945946199846,-0.003755625119899118,0.0036481233397435433
MINOF,0.0,0.0,0.0,0.0
MINT,0.00029447531328012606,0.00024812172222909854,-0.0002001227762197054,0.00080009838015498
MINV,0.00010482458285195692,0.010520876219966538,-0.02145226608757395,0.021589785179669016
MINXF,,,,
MIO,0.00014861031122079425,0.005561806577409215,-0.008236600640875332,0.015037862537514834
MIOFF,0.0,0.0,0.0,0.0
MIPCF,0.0,0.0,0.0,0.0
MIR,-0.0028657331702640304,0.0155291100809137,-0.02435276427428842,0.03992127954988038
MIRA,-0.012468060200517196,0.07763463152046199,-0.167299816813704,0.2082970190657795
MIRAF,,,,
MIRM,-0.00636592691185888,0.02131624236740725,-0.06093816449045262,0.03565777456000327
MIRXF,0.0,0.0,0.0,0.0
MISL,-0.0005599495898398138,0.0077602660857616305,-0.02041592841151968,0.012707981060620314
MIST,-0.004261529271068668,0.04924148783534901,-0.08647366262577415,0.12210272705254856
MISVF,-0.003900421741630459,0.03885223825668373,-0.07410801309097856,0.07410801309097848
MITA,0.0006867235456406239,0.007780997079420599,-0.0183491210075612,0.026717384776904215
MITAU,0.0015045572112956168,0.01636707449249746,-0.02671738477690429,0.05416644771884416
MITAW,,,,
MITEF,0.0,0.0,0.0,0.0
MITEY,0.000501441044431783,0.01811849102508325,-0.040793775592448574,0.02626274783811272
MITFF,-0.005016325252859205,0.021865654845144394,-0.0953101798043249,0.0
MITFY,0.002751938459091433,0.021817473524385886,-0.025466628762953608,0.05366689186171003
MITI,0.02688556110625757,0.2678080205060854,-0.5108256610188938,0.5108256610188938
MITJF,-0.013808642783502531,0.14642417410178782,-0.30748473919220953,0.2595111738035012
MITK,-0.0006160637582894691,0.019250851651220573,-0.04522791025129779,0.030925982834411708
MITN,,,,
MITP,,,,
MITPF,0.0,0.0,0.0,0.0
MITQ,-0.005188983861117917,0.021940571854920276,-0.04396314718520069,0.032789857004866425
MITSF,0.0023737271355990224,0.018551558555405127,-0.028120003617687094,0.04660618533193905
MITSY,0.004435770542407691,0.012583927889495946,-0.021787354887303732,0.02791792857452285
MITT,0.0011771120085688638,0.017221232290372847,-0.03120382389407421,0.0319516455701948
MITT.PRA,,,,
MITT.PRB,,,,
MITT.PRC,,,,
MITUF,0.0,0.0,0.0,0.0
MITUY,-0.0002174488824975146,0.016065349859721988,-0.04461119945913332,0.028444293492342603
MIUFF,-0.000699843908942883,0.003050548875334508,-0.013297034269914777,0.0
MIUFY,0.0,0.0,0.0,0.0
MIURF,0.0,0.0,0.0,0.0
MIXIF,0.0,0.0,0.0,0.0
MIXT,,,,
MIXX,0.0,0.0,0.0,0.0
MIY,-0.0006020401004619017,0.0058881626461056704,-0.012477911089146585,0.008053748324252657
MIZUF,0.0,0.0,0.0,0.0
MJ,0.007708424784123163,0.028747812017398008,-0.0432165601451441,0.045853260626336156
MJARF,0.0,0.0,0.0,0.0
MJDLF,-0.004716428620448736,0.013363079063793136,-0.025242628016930488,0.031136694971129822
MJDS,0.0,0.0,0.0,0.0
MJGCF,-0.0052550170444428885,0.02290608824331034,-0.09984532384441488,0.0
MJHI,0.0,0.0,0.0,0.0
MJLB,-4.382459307730881e-18,0.2762712167481318,-0.6931471805599453,0.6931471805599453
MJNA,0.0014826752064357122,0.04465130072491368,-0.05406725530984361,0.10008340603879183
MJNE,8.537622415769053e-05,0.10154215891126,-0.22261010890569052,0.15415070643647494
MJPNF,,,,
MJUS,0.017090702358616604,0.04256333089903094,-0.0635134067245057,0.08438403249819695
MJWL,0.021340272677249448,0.5241700850986543,-1.098612361427685,1.098612361427685
MJWNY,0.0,0.0,0.0,0.0
MKAM,0.0010268650391701978,0.003178305867892372,-0.003750821106045242,0.007960655797007056
MKC,-0.00020475137748739486,0.016125833843558496,-0.02031437553022848,0.0419766902851555
MKC.V,,,,
MKCLF,,,,
MKDTY,0.0364814305557866,1.8677784769884294,-4.09434459617657,4.09434459617657
MKDW,-0.00010034852370117361,0.031523771554299085,-0.09452991053233159,0.09452991053233159
MKDWW,,,,
MKEAF,0.0,0.0,0.0,0.0
MKEWF,0.003736910653715426,0.016288815900586055,0.0,0.07100130242059309
MKFG,-0.0078038750958487,0.05464624759641565,-0.1267516473385895,0.13268640569929427
MKFGW,,,,
MKGAF,0.004015873076733279,0.02029483188173847,-0.03273593980588015,0.04959199383535563
MKGP,-0.01248051282815837,0.0666983052610951,-0.11934679862387558,0.10536044667096833
MKIN,0.0003452982982282417,0.007150864454747102,-0.017946674097406256,0.02450734176374285
MKKGY,0.0029603804100020244,0.015225786998752034,-0.01687299337606693,0.052819494370827516
MKKOF,0.014284803555305347,0.062266015125906536,0.0,0.2714112675508016
MKL,0.002303679840963085,0.00621390460132275,-0.006877364119486953,0.011420269828262945
MKMIF,,,,
MKMLF,0.0,0.0,0.0,0.0
MKNGF,-0.06891227790775438,0.30038165536909184,-1.3093332802473332,0.0
MKOEF,0.0,0.0,0.0,0.0
MKOR,-0.0030380894751196943,0.012509485874077951,-0.038498659314885005,0.0160083783602217
MKOTF,,,,
MKRGF,,,,
MKRIF,-0.02228861081828651,0.07799464669782485,-0.20212416539063782,0.163453081331679
MKRO,-0.006929684345313938,0.021131127818159793,-0.07770902371488356,0.0
MKRYF,0.0,0.0,0.0,0.0
MKSEF,0.018584388077748395,0.11742423249464912,-0.12516314751931273,0.38850532314544844
MKSI,0.0052125240399928455,0.020580755634462693,-0.031198110064984706,0.03727140714449748
MKTAY,-0.0007598238249243536,0.021770527904386053,-0.045201389843452296,0.03898223403611737
MKTDF,-0.011516308288991403,0.10649320070858509,-0.2706459019068039,0.2828826327627273
MKTW,-0.004196770128921304,0.034957719166662606,-0.08141541470013328,0.06899290696590589
MKTX,-0.0022753858499993916,0.011806032022667485,-0.026459789935495807,0.02245874092834949
MKZR,,,,
ML,-0.01602919094049691,0.04407348803130015,-0.10960544649389946,0.04641760665696142
ML.WS,,,,
MLAB,-0.006424334364806081,0.03298887761048534,-0.08983868198974569,0.05512827079824993
MLBEF,8.764918615461762e-18,0.1481266448153675,-0.4121095901366722,0.4700035919928325
MLCG,0.0,0.0,0.0,0.0
MLCMF,,,,
MLCO,-0.00779105233004935,0.04476785321995379,-0.08532302574993746,0.08437147356721802
MLDR,,,,
MLEC,-0.012564646323327752,0.0752604991548502,-0.14410031920299504,0.2350721108710924
MLECW,,,,
MLFB,0.0,0.0,0.0,0.0
MLFNF,0.0014927996735214725,0.010249323031080152,-0.019832905232472227,0.02102019717868698
MLGAF,0.0,0.0,0.0,0.0
MLGCF,0.0,0.0,0.0,0.0
MLGF,0.0002283377953915365,0.0028622062319670527,-0.006543081894418604,0.006543081894418549
MLGO,-0.03660840958922577,0.06951249241934752,-0.12019558690132724,0.12591977889628558
MLGRF,,,,
MLHC,0.0,0.0,0.0,0.0
MLI,0.0034962236809494666,0.012872227380820866,-0.014049761736018315,0.03154835824120304
MLKKF,0.0,0.0,0.0,0.0
MLKN,0.0024077657092701665,0.016769876976958996,-0.01662746495816551,0.05468769439574733
MLKNA,,,,
MLLCF,-0.0006379687775156854,0.002780841430325056,-0.012121406772798023,0.0
MLLGF,0.0040692323486348604,0.017737372585486025,0.0,0.07731541462406234
MLLNF,0.0,0.0,0.0,0.0
MLLOF,-0.006199102374270199,0.1880481322204617,-0.35667489072029973,0.35667489072029973
MLLUY,-0.005982070897658179,0.026075242515987643,-0.1136593470555054,0.0
MLM,0.0027633843105890196,0.012060185277276531,-0.018561109187732603,0.022745739482409353
MLMLF,0.005747331572111447,0.14063894477934638,-0.40796824336802917,0.40047755658888284
MLMN,-0.029174247123214696,0.1946701791628069,-0.6312717847680076,0.41616035407853397
MLN,-0.0006397267486170246,0.0033589648498111857,-0.005555485072897568,0.007264584302058136
MLNK,0.0009450987957080219,0.01466488028139356,-0.030663846414746145,0.029025216030252654
MLORF,0.0,0.0,0.0,0.0
MLP,0.011235813026252553,0.032333671537029096,-0.033069623115886425,0.0755849558037092
MLPA,0.0020782915573803215,0.007002568255787937,-0.012929333547409026,0.017259208239703932
MLPB,0.0018603568542128158,0.006907926920810246,-0.010819540511718502,0.015977790169157777
MLPD,,,,
MLPH,0.0,0.0,0.0,0.0
MLPKF,0.0,0.0,0.0,0.0
MLPNF,0.0016195642502592142,0.23335820981559566,-0.6491953116377501,0.6624301797205151
MLPR,0.002474276247780103,0.011885158795614546,-0.018995810181563568,0.029660801208353172
MLPX,0.0006774663387769302,0.006542768672245302,-0.012011448190543873,0.010784187636546627
MLR,-0.0005351139740309974,0.013328141829493134,-0.025614260831834965,0.02187388130092544
MLRT,-0.02160702711747711,0.15279968737073257,-0.35190313149054336,0.2954641993571711
MLRYY,0.0,0.0,0.0,0.0
MLSPF,0.0018902856884083538,0.01753926335170621,-0.03763881530670736,0.06401092699556948
MLSRF,,,,
MLSS,-0.004146362849396616,0.046691458393579265,-0.09097178231922881,0.09097178231922884
MLTAF,,,,
MLTND,0.0,0.0,0.0,0.0
MLTO,0.0,0.0,0.0,0.0
MLTTY,0.0,0.0,0.0,0.0
MLTUF,,,,
MLTX,-0.002767139201956216,0.028665623251008656,-0.06217914955267161,0.054798448088370734
MLUZF,,,,
MLXBF,,,,
MLXEF,0.00751581335022791,0.07541172366352648,-0.22314358856711283,0.13353142455558228
MLXSF,0.0,0.0,0.0,0.0
MLYBY,-0.00917142029264262,0.18188026175303565,-0.3517300179315194,0.32202025385234917
MLYCF,0.021340268847798126,0.3001016393262501,-0.40546510810816444,0.9162907691270582
MLYF,0.0,0.0,0.0,0.0
MLYNF,0.0,0.0,0.0,0.0
MLYS,0.011744397437589987,0.03973622897466878,-0.06899285683757686,0.061035899988226595
MLYXF,,,,
MMA,,,,
MMAPF,0.0,0.0,0.0,0.0
MMATQ,-0.01909559133999879,0.1146324359675653,-0.1823215567939546,0.1823215567939546
MMAYF,0.0,0.0,0.0,0.0
MMC,0.0007856427147479067,0.011486331609140804,-0.039001331363549614,0.015843962129487493
MMCA,-7.25469208707861e-05,0.0011587383018865655,-0.002530205242026627,0.0017874596247612236
MMCP,0.0,0.0,0.0,0.0
MMCRF,,,,
MMD,-3.212254351581026e-05,0.006824512857759528,-0.013341691152929509,0.01454581273301998
MMDDF,0.0,0.0,0.0,0.0
MMETF,,,,
MMEX,0.0,0.0,0.0,0.0
MMGRF,,,,
MMHTF,0.0,0.0,0.0,0.0
MMI,-0.004386368255548489,0.019315468512186146,-0.04712235076944924,0.027728629027382056
MMILF,0.0,0.0,0.0,0.0
MMIN,-0.0003229593506703007,0.0023987142358374135,-0.004932148603357677,0.003706001900840458
MMIO,,,,
MMIRF,-0.03926371752144089,0.8658672227893394,-1.7429693157023096,2.733368003355284
MMIT,-0.00017186230320337552,0.0017978233380337872,-0.0024559761643021915,0.003684759763774663
MMJJF,-0.005442796193155855,0.07052922882436218,-0.2575638168337867,0.15415068916382546
MMKT,,,,
MMLG,0.0039071501570533,0.009139698785929852,-0.012566881273715918,0.025500760832452125
MMLP,-0.0035395928025324917,0.018982896057654425,-0.043110083768837154,0.03905047850978422
MMLTF,0.0,0.0,0.0,0.0
MMM,-0.007302093408832507,0.02931011753897663,-0.11692704817703481,0.028963020468012458
MMMKF,0.012639003809025709,0.05509214035056871,0.0,0.24014107237148846
MMMM,0.0,0.0,0.0,0.0
MMMPF,,,,
MMMRF,0.0,0.0,0.0,0.0
MMMW,-0.0006762182936704515,0.06539378533559484,-0.16980576118685556,0.1127954692359408
MMND,0.0,0.0,0.0,0.0
MMNFQ,-0.2597091544579496,0.8885487554716149,-3.1498829367504895,0.5108256237659907
MMNGF,-0.0069637438807480774,0.044772418488272354,-0.09237337668191178,0.08524427102502415
MMNNF,0.0,0.0,0.0,0.0
MMNT,0.02792780412915843,0.12173447591399954,0.0,0.5306282784540102
MMRGF,-0.00392466642677766,0.17010887068973696,-0.4274439500392828,0.5436154145434743
MMS,0.0003396009067965224,0.021462409774168446,-0.07593541642575938,0.0237098204340541
MMSBF,,,,
MMSC,0.0022650961109240684,0.010516844817945393,-0.02531937506722092,0.02149587464551745
MMSDF,5.112869192352694e-18,0.03512016360751945,-0.1053604908225583,0.1053604908225584
MMSI,0.0017817688386411274,0.01615337652159937,-0.020902920058597445,0.03289250686989894
MMSMY,0.0006868812371218584,0.0023247287727751645,0.0,0.009772055247315177
MMT,0.0004586654474573148,0.006201031434536294,-0.010976995657776281,0.010881437854108538
MMTC,0.0,0.0,0.0,0.0
MMTHF,0.0,0.0,0.0,0.0
MMTIF,5.843279076974508e-18,0.04451045533843533,-0.13353136601530594,0.13353136601530605
MMTLF,-0.004016961882517414,0.03751028467246384,-0.08439130210113628,0.06262340344596012
MMTM,0.0031436164464322884,0.007013116952924925,-0.008499496388019842,0.01805377773783904
MMTMF,-0.012924765329650704,0.03285926429942826,-0.10178264710004259,0.043675021428259866
MMTOF,-0.004841177812125917,0.017873013845031108,-0.07503519060608459,0.006042308797982336
MMTRS,0.0006923403193660652,0.0071842665691767855,-0.014058097456929555,0.027212563524884794
MMTV,,,,
MMU,-0.0013994423577396988,0.005503600233404091,-0.01085355098098998,0.006893153504440463
MMV,-0.01058639993931839,0.03210447263414887,-0.08376991509985561,0.061195614931905035
MMVWW,,,,
MMYT,0.008579411464913325,0.02379117802218375,-0.04111433172655471,0.056125062620764325
MNA,-0.0001844674746654168,0.0017352886714549639,-0.002233202279453254,0.0041500190945154775
MNAP,0.0,0.0,0.0,0.0
MNARF,-0.001132924190183614,0.007217358005285162,-0.023340397146449348,0.015322523500404873
MNAT,0.0017000960079336812,0.013328521750887898,-0.024683729641959928,0.049650454451592316
MNBD,-0.0002851550661663985,0.0019399936415408583,-0.0028959902653456454,0.003497192235522192
MNBEF,-0.0008362683239581118,0.0036452091138175434,-0.015889098155204125,0.0
MNBO,-0.0009171248697470849,0.0035597214968717933,-0.015504171634804215,0.0
MNBRF,,,,
MNDDF,0.0,0.0,0.0,0.0
MNDJF,-0.007983401777229273,0.0329806506779892,-0.1187162836643673,0.036367609480340964
MNDO,0.0026060535660297297,0.010920132207969077,-0.01932425501943638,0.025190224621169294
MNDP,-0.015141157878537136,0.08356549723010649,-0.251314446759529,0.12095267146728908
MNDR,,,,
